UK,PHOT,WTOF,WTON,HROR
2019-01-17 05:00:00,0.0,0.6189,0.5535,0.4996877567384729
2019-01-17 06:00:00,0.0,0.6819,0.5345,0.4996877567384729
2019-01-17 07:00:00,0.0,0.7324,0.5037,0.4996877567384729
2019-01-17 08:00:00,0.022,0.7496,0.4759,0.4996877567384729
2019-01-17 09:00:00,0.124,0.7407,0.4354,0.4996877567384729
2019-01-17 10:00:00,0.225,0.7266,0.3835,0.4996877567384729
2019-01-17 11:00:00,0.28,0.7033,0.344,0.4996877567384729
2019-01-17 12:00:00,0.277,0.6731,0.3127,0.4996877567384729
2019-01-17 13:00:00,0.229,0.6357,0.263,0.4996877567384729
2019-01-17 14:00:00,0.14,0.5884,0.2171,0.4996877567384729
2019-01-17 15:00:00,0.036000000000000004,0.5511,0.1856,0.4996877567384729
2019-01-17 16:00:00,0.0,0.5135,0.153,0.4996877567384729
2019-01-17 17:00:00,0.0,0.4641,0.1202,0.4996877567384729
2019-01-17 18:00:00,0.0,0.4144,0.0936,0.4996877567384729
2019-01-17 19:00:00,0.0,0.3595,0.073,0.4996877567384729
2019-01-17 20:00:00,0.0,0.298,0.0611,0.4996877567384729
2019-01-17 21:00:00,0.0,0.2506,0.0572,0.4996877567384729
2019-01-17 22:00:00,0.0,0.2156,0.0646,0.4996877567384729
2019-01-17 23:00:00,0.0,0.1947,0.0823,0.4996877567384729
2019-01-18 00:00:00,0.0,0.1859,0.1033,0.447150587346304
2019-01-18 01:00:00,0.0,0.1883,0.1236,0.447150587346304
2019-01-18 02:00:00,0.0,0.1964,0.1429,0.447150587346304
2019-01-18 03:00:00,0.0,0.1902,0.1543,0.447150587346304
2019-01-18 04:00:00,0.0,0.1858,0.1637,0.447150587346304
2019-01-18 05:00:00,0.0,0.1928,0.1788,0.447150587346304
2019-01-18 06:00:00,0.0,0.2061,0.1974,0.447150587346304
2019-01-18 07:00:00,0.0,0.2252,0.2192,0.447150587346304
2019-01-18 08:00:00,0.004,0.2549,0.243,0.447150587346304
2019-01-18 09:00:00,0.04,0.2776,0.2589,0.447150587346304
2019-01-18 10:00:00,0.099,0.3055,0.2574,0.447150587346304
2019-01-18 11:00:00,0.14400000000000002,0.3503,0.2719,0.447150587346304
2019-01-18 12:00:00,0.147,0.4077,0.2975,0.447150587346304
2019-01-18 13:00:00,0.109,0.4399,0.3058,0.447150587346304
2019-01-18 14:00:00,0.053,0.4558,0.3126,0.447150587346304
2019-01-18 15:00:00,0.009000000000000001,0.4798,0.3408,0.447150587346304
2019-01-18 16:00:00,0.0,0.5115,0.3615,0.447150587346304
2019-01-18 17:00:00,0.0,0.5325,0.3576,0.447150587346304
2019-01-18 18:00:00,0.0,0.5547,0.3674,0.447150587346304
2019-01-18 19:00:00,0.0,0.5656,0.3431,0.447150587346304
2019-01-18 20:00:00,0.0,0.5756,0.3223,0.447150587346304
2019-01-18 21:00:00,0.0,0.5769,0.3098,0.447150587346304
2019-01-18 22:00:00,0.0,0.5707,0.2901,0.447150587346304
2019-01-18 23:00:00,0.0,0.562,0.2712,0.447150587346304
2019-01-19 00:00:00,0.0,0.5396,0.2482,0.396514181993057
2019-01-19 01:00:00,0.0,0.516,0.228,0.396514181993057
2019-01-19 02:00:00,0.0,0.4968,0.2071,0.396514181993057
2019-01-19 03:00:00,0.0,0.4804,0.1839,0.396514181993057
2019-01-19 04:00:00,0.0,0.4735,0.1644,0.396514181993057
2019-01-19 05:00:00,0.0,0.46,0.1503,0.396514181993057
2019-01-19 06:00:00,0.0,0.447,0.1417,0.396514181993057
2019-01-19 07:00:00,0.0,0.4355,0.1333,0.396514181993057
2019-01-19 08:00:00,0.003,0.4274,0.1272,0.396514181993057
2019-01-19 09:00:00,0.027000000000000003,0.4177,0.1183,0.396514181993057
2019-01-19 10:00:00,0.063,0.4102,0.1102,0.396514181993057
2019-01-19 11:00:00,0.08900000000000001,0.3907,0.103,0.396514181993057
2019-01-19 12:00:00,0.095,0.3551,0.0939,0.396514181993057
2019-01-19 13:00:00,0.078,0.3221,0.0821,0.396514181993057
2019-01-19 14:00:00,0.044,0.29600000000000004,0.0722,0.396514181993057
2019-01-19 15:00:00,0.009000000000000001,0.2882,0.0725,0.396514181993057
2019-01-19 16:00:00,0.0,0.2897,0.0751,0.396514181993057
2019-01-19 17:00:00,0.0,0.2812,0.0724,0.396514181993057
2019-01-19 18:00:00,0.0,0.2631,0.0681,0.396514181993057
2019-01-19 19:00:00,0.0,0.2368,0.063,0.396514181993057
2019-01-19 20:00:00,0.0,0.2057,0.0578,0.396514181993057
2019-01-19 21:00:00,0.0,0.1784,0.0542,0.396514181993057
2019-01-19 22:00:00,0.0,0.1532,0.0513,0.396514181993057
2019-01-19 23:00:00,0.0,0.1284,0.0472,0.396514181993057
2019-01-20 00:00:00,0.0,0.1065,0.0434,0.3601694357667679
2019-01-20 01:00:00,0.0,0.0909,0.041,0.3601694357667679
2019-01-20 02:00:00,0.0,0.0788,0.04,0.3601694357667679
2019-01-20 03:00:00,0.0,0.0692,0.0407,0.3601694357667679
2019-01-20 04:00:00,0.0,0.06,0.0435,0.3601694357667679
2019-01-20 05:00:00,0.0,0.0504,0.0499,0.3601694357667679
2019-01-20 06:00:00,0.0,0.043,0.0615,0.3601694357667679
2019-01-20 07:00:00,0.0,0.0398,0.0774,0.3601694357667679
2019-01-20 08:00:00,0.025,0.0392,0.0915,0.3601694357667679
2019-01-20 09:00:00,0.09,0.0375,0.1122,0.3601694357667679
2019-01-20 10:00:00,0.16,0.034,0.1412,0.3601694357667679
2019-01-20 11:00:00,0.213,0.0321,0.1668,0.3601694357667679
2019-01-20 12:00:00,0.22,0.0344,0.2023,0.3601694357667679
2019-01-20 13:00:00,0.192,0.0416,0.2153,0.3601694357667679
2019-01-20 14:00:00,0.12,0.0576,0.2105,0.3601694357667679
2019-01-20 15:00:00,0.032,0.0806,0.2061,0.3601694357667679
2019-01-20 16:00:00,0.0,0.1038,0.1991,0.3601694357667679
2019-01-20 17:00:00,0.0,0.1129,0.1863,0.3601694357667679
2019-01-20 18:00:00,0.0,0.1109,0.1737,0.3601694357667679
2019-01-20 19:00:00,0.0,0.1087,0.1596,0.3601694357667679
2019-01-20 20:00:00,0.0,0.1017,0.1429,0.3601694357667679
2019-01-20 21:00:00,0.0,0.0919,0.1279,0.3601694357667679
2019-01-20 22:00:00,0.0,0.079,0.1181,0.3601694357667679
2019-01-20 23:00:00,0.0,0.0651,0.1143,0.3601694357667679
2019-01-21 00:00:00,0.0,0.0521,0.1121,0.33943298809029604
2019-01-21 01:00:00,0.0,0.0434,0.1096,0.33943298809029604
2019-01-21 02:00:00,0.0,0.0388,0.1088,0.33943298809029604
2019-01-21 03:00:00,0.0,0.0385,0.112,0.33943298809029604
2019-01-21 04:00:00,0.0,0.0417,0.1248,0.33943298809029604
2019-01-21 05:00:00,0.0,0.0444,0.1473,0.33943298809029604
2019-01-21 06:00:00,0.0,0.0473,0.1746,0.33943298809029604
2019-01-21 07:00:00,0.0,0.0545,0.1979,0.33943298809029604
2019-01-21 08:00:00,0.009000000000000001,0.0666,0.2245,0.33943298809029604
2019-01-21 09:00:00,0.043,0.0842,0.2445,0.33943298809029604
2019-01-21 10:00:00,0.079,0.1093,0.2645,0.33943298809029604
2019-01-21 11:00:00,0.101,0.1473,0.2972,0.33943298809029604
2019-01-21 12:00:00,0.094,0.1939,0.3366,0.33943298809029604
2019-01-21 13:00:00,0.069,0.2473,0.3764,0.33943298809029604
2019-01-21 14:00:00,0.035,0.2993,0.4279,0.33943298809029604
2019-01-21 15:00:00,0.006999999999999999,0.3624,0.4971,0.33943298809029604
2019-01-21 16:00:00,0.0,0.4295,0.5454,0.33943298809029604
2019-01-21 17:00:00,0.0,0.4915,0.555,0.33943298809029604
2019-01-21 18:00:00,0.0,0.54,0.5313,0.33943298809029604
2019-01-21 19:00:00,0.0,0.5592,0.4687,0.33943298809029604
2019-01-21 20:00:00,0.0,0.5247,0.4,0.33943298809029604
2019-01-21 21:00:00,0.0,0.5311,0.3513,0.33943298809029604
2019-01-21 22:00:00,0.0,0.5898,0.3358,0.33943298809029604
2019-01-21 23:00:00,0.0,0.6366,0.3207,0.33943298809029604
2019-01-22 00:00:00,0.0,0.6774,0.3114,0.31539713155373
2019-01-22 01:00:00,0.0,0.7040000000000001,0.3085,0.31539713155373
2019-01-22 02:00:00,0.0,0.7298,0.2958,0.31539713155373
2019-01-22 03:00:00,0.0,0.7182,0.2879,0.31539713155373
2019-01-22 04:00:00,0.0,0.6813,0.2861,0.31539713155373
2019-01-22 05:00:00,0.0,0.601,0.2814,0.31539713155373
2019-01-22 06:00:00,0.0,0.5122,0.2709,0.31539713155373
2019-01-22 07:00:00,0.0,0.4451,0.269,0.31539713155373
2019-01-22 08:00:00,0.013,0.4028,0.255,0.31539713155373
2019-01-22 09:00:00,0.067,0.3572,0.2247,0.31539713155373
2019-01-22 10:00:00,0.14,0.2972,0.1746,0.31539713155373
2019-01-22 11:00:00,0.17,0.2645,0.1655,0.31539713155373
2019-01-22 12:00:00,0.153,0.2506,0.1708,0.31539713155373
2019-01-22 13:00:00,0.107,0.2377,0.1639,0.31539713155373
2019-01-22 14:00:00,0.058,0.2203,0.1595,0.31539713155373
2019-01-22 15:00:00,0.015,0.2138,0.1662,0.31539713155373
2019-01-22 16:00:00,0.0,0.2256,0.1728,0.31539713155373
2019-01-22 17:00:00,0.0,0.2402,0.1658,0.31539713155373
2019-01-22 18:00:00,0.0,0.2327,0.1558,0.31539713155373
2019-01-22 19:00:00,0.0,0.2109,0.1408,0.31539713155373
2019-01-22 20:00:00,0.0,0.1735,0.127,0.31539713155373
2019-01-22 21:00:00,0.0,0.1336,0.125,0.31539713155373
2019-01-22 22:00:00,0.0,0.1165,0.1288,0.31539713155373
2019-01-22 23:00:00,0.0,0.1166,0.1322,0.31539713155373
2019-01-23 00:00:00,0.0,0.1208,0.1386,0.311649411077421
2019-01-23 01:00:00,0.0,0.1397,0.1469,0.311649411077421
2019-01-23 02:00:00,0.0,0.1647,0.1495,0.311649411077421
2019-01-23 03:00:00,0.0,0.1928,0.1494,0.311649411077421
2019-01-23 04:00:00,0.0,0.2177,0.1464,0.311649411077421
2019-01-23 05:00:00,0.0,0.2435,0.1434,0.311649411077421
2019-01-23 06:00:00,0.0,0.2631,0.1386,0.311649411077421
2019-01-23 07:00:00,0.0,0.2592,0.1258,0.311649411077421
2019-01-23 08:00:00,0.017,0.224,0.1122,0.311649411077421
2019-01-23 09:00:00,0.093,0.1796,0.095,0.311649411077421
2019-01-23 10:00:00,0.196,0.1443,0.0794,0.311649411077421
2019-01-23 11:00:00,0.26,0.1192,0.0737,0.311649411077421
2019-01-23 12:00:00,0.272,0.1054,0.0748,0.311649411077421
2019-01-23 13:00:00,0.226,0.103,0.0786,0.311649411077421
2019-01-23 14:00:00,0.14300000000000002,0.1127,0.0835,0.311649411077421
2019-01-23 15:00:00,0.047,0.1284,0.094,0.311649411077421
2019-01-23 16:00:00,0.0,0.1342,0.101,0.311649411077421
2019-01-23 17:00:00,0.0,0.1253,0.1025,0.311649411077421
2019-01-23 18:00:00,0.0,0.1106,0.1024,0.311649411077421
2019-01-23 19:00:00,0.0,0.0988,0.105,0.311649411077421
2019-01-23 20:00:00,0.0,0.0923,0.1096,0.311649411077421
2019-01-23 21:00:00,0.0,0.0931,0.11,0.311649411077421
2019-01-23 22:00:00,0.0,0.0956,0.1045,0.311649411077421
2019-01-23 23:00:00,0.0,0.0944,0.0973,0.311649411077421
2019-01-24 00:00:00,0.0,0.0925,0.0977,0.32711344232698997
2019-01-24 01:00:00,0.0,0.0955,0.1071,0.32711344232698997
2019-01-24 02:00:00,0.0,0.1018,0.1033,0.32711344232698997
2019-01-24 03:00:00,0.0,0.1003,0.0952,0.32711344232698997
2019-01-24 04:00:00,0.0,0.0998,0.0884,0.32711344232698997
2019-01-24 05:00:00,0.0,0.1011,0.0824,0.32711344232698997
2019-01-24 06:00:00,0.0,0.1017,0.0741,0.32711344232698997
2019-01-24 07:00:00,0.0,0.1002,0.0668,0.32711344232698997
2019-01-24 08:00:00,0.008,0.099,0.0602,0.32711344232698997
2019-01-24 09:00:00,0.054000000000000006,0.0874,0.0507,0.32711344232698997
2019-01-24 10:00:00,0.105,0.0721,0.0362,0.32711344232698997
2019-01-24 11:00:00,0.14400000000000002,0.0573,0.03,0.32711344232698997
2019-01-24 12:00:00,0.14800000000000002,0.0488,0.0305,0.32711344232698997
2019-01-24 13:00:00,0.113,0.0446,0.0332,0.32711344232698997
2019-01-24 14:00:00,0.064,0.0416,0.0363,0.32711344232698997
2019-01-24 15:00:00,0.016,0.0432,0.0446,0.32711344232698997
2019-01-24 16:00:00,0.0,0.0423,0.0559,0.32711344232698997
2019-01-24 17:00:00,0.0,0.0416,0.0713,0.32711344232698997
2019-01-24 18:00:00,0.0,0.0458,0.0902,0.32711344232698997
2019-01-24 19:00:00,0.0,0.0557,0.1153,0.32711344232698997
2019-01-24 20:00:00,0.0,0.0678,0.1447,0.32711344232698997
2019-01-24 21:00:00,0.0,0.0761,0.17600000000000002,0.32711344232698997
2019-01-24 22:00:00,0.0,0.0899,0.2131,0.32711344232698997
2019-01-24 23:00:00,0.0,0.1175,0.2559,0.32711344232698997
2019-01-25 00:00:00,0.0,0.1791,0.307,0.324881516126319
2019-01-25 01:00:00,0.0,0.2473,0.3621,0.324881516126319
2019-01-25 02:00:00,0.0,0.2863,0.4115,0.324881516126319
2019-01-25 03:00:00,0.0,0.3185,0.4616,0.324881516126319
2019-01-25 04:00:00,0.0,0.3574,0.4891,0.324881516126319
2019-01-25 05:00:00,0.0,0.4026,0.5112,0.324881516126319
2019-01-25 06:00:00,0.0,0.4408,0.5169,0.324881516126319
2019-01-25 07:00:00,0.0,0.4732,0.5194,0.324881516126319
2019-01-25 08:00:00,0.008,0.5189,0.5138,0.324881516126319
2019-01-25 09:00:00,0.051,0.5517,0.4873,0.324881516126319
2019-01-25 10:00:00,0.101,0.5654,0.477,0.324881516126319
2019-01-25 11:00:00,0.134,0.5473,0.4767,0.324881516126319
2019-01-25 12:00:00,0.13,0.5815,0.4897,0.324881516126319
2019-01-25 13:00:00,0.098,0.5939,0.5051,0.324881516126319
2019-01-25 14:00:00,0.056,0.6113,0.5104,0.324881516126319
2019-01-25 15:00:00,0.015,0.6496,0.5121,0.324881516126319
2019-01-25 16:00:00,0.0,0.6654,0.5123,0.324881516126319
2019-01-25 17:00:00,0.0,0.6605,0.5115,0.324881516126319
2019-01-25 18:00:00,0.0,0.6645,0.4856,0.324881516126319
2019-01-25 19:00:00,0.0,0.6629999999999999,0.4986,0.324881516126319
2019-01-25 20:00:00,0.0,0.637,0.532,0.324881516126319
2019-01-25 21:00:00,0.0,0.62,0.5422,0.324881516126319
2019-01-25 22:00:00,0.0,0.611,0.5154,0.324881516126319
2019-01-25 23:00:00,0.0,0.6293,0.4913,0.324881516126319
2019-01-26 00:00:00,0.0,0.6244,0.4811,0.327718347312846
2019-01-26 01:00:00,0.0,0.6327,0.4677,0.327718347312846
2019-01-26 02:00:00,0.0,0.6459999999999999,0.458,0.327718347312846
2019-01-26 03:00:00,0.0,0.6504,0.4483,0.327718347312846
2019-01-26 04:00:00,0.0,0.6386,0.4372,0.327718347312846
2019-01-26 05:00:00,0.0,0.6236,0.4312,0.327718347312846
2019-01-26 06:00:00,0.0,0.6014,0.4392,0.327718347312846
2019-01-26 07:00:00,0.0,0.5993,0.4513,0.327718347312846
2019-01-26 08:00:00,0.006,0.5849,0.4676,0.327718347312846
2019-01-26 09:00:00,0.025,0.5724,0.4771,0.327718347312846
2019-01-26 10:00:00,0.043,0.5849,0.4862,0.327718347312846
2019-01-26 11:00:00,0.058,0.6285,0.5035,0.327718347312846
2019-01-26 12:00:00,0.062,0.6713,0.5156,0.327718347312846
2019-01-26 13:00:00,0.046,0.716,0.4909,0.327718347312846
2019-01-26 14:00:00,0.025,0.7444,0.4448,0.327718347312846
2019-01-26 15:00:00,0.006999999999999999,0.7466,0.4052,0.327718347312846
2019-01-26 16:00:00,0.0,0.7453,0.3929,0.327718347312846
2019-01-26 17:00:00,0.0,0.7281,0.3909,0.327718347312846
2019-01-26 18:00:00,0.0,0.6952,0.403,0.327718347312846
2019-01-26 19:00:00,0.0,0.6437,0.4627,0.327718347312846
2019-01-26 20:00:00,0.0,0.5911,0.5831,0.327718347312846
2019-01-26 21:00:00,0.0,0.5567,0.65,0.327718347312846
2019-01-26 22:00:00,0.0,0.5763,0.6655,0.327718347312846
2019-01-26 23:00:00,0.0,0.6892,0.6707,0.327718347312846
2019-01-27 00:00:00,0.0,0.7476,0.6814,0.311956699314612
2019-01-27 01:00:00,0.0,0.7222,0.715,0.311956699314612
2019-01-27 02:00:00,0.0,0.6876,0.7636,0.311956699314612
2019-01-27 03:00:00,0.0,0.6725,0.8007,0.311956699314612
2019-01-27 04:00:00,0.0,0.6867,0.8357,0.311956699314612
2019-01-27 05:00:00,0.0,0.7186,0.8626,0.311956699314612
2019-01-27 06:00:00,0.0,0.7799,0.8762,0.311956699314612
2019-01-27 07:00:00,0.0,0.8881,0.8825,0.311956699314612
2019-01-27 08:00:00,0.026,0.9154,0.8787,0.311956699314612
2019-01-27 09:00:00,0.1,0.9012,0.8758,0.311956699314612
2019-01-27 10:00:00,0.16,0.8936,0.8754,0.311956699314612
2019-01-27 11:00:00,0.189,0.9106,0.8676,0.311956699314612
2019-01-27 12:00:00,0.183,0.921,0.8546,0.311956699314612
2019-01-27 13:00:00,0.15,0.9205,0.8351,0.311956699314612
2019-01-27 14:00:00,0.098,0.929,0.8087,0.311956699314612
2019-01-27 15:00:00,0.035,0.9402,0.7778,0.311956699314612
2019-01-27 16:00:00,0.0,0.9439,0.7378,0.311956699314612
2019-01-27 17:00:00,0.0,0.9423,0.6884,0.311956699314612
2019-01-27 18:00:00,0.0,0.9315,0.6276,0.311956699314612
2019-01-27 19:00:00,0.0,0.9111,0.5643,0.311956699314612
2019-01-27 20:00:00,0.0,0.8879,0.521,0.311956699314612
2019-01-27 21:00:00,0.0,0.8723,0.4914,0.311956699314612
2019-01-27 22:00:00,0.0,0.8492,0.4628,0.311956699314612
2019-01-27 23:00:00,0.0,0.8201,0.44,0.311956699314612
2019-01-28 00:00:00,0.0,0.7891,0.4177,0.315025963152394
2019-01-28 01:00:00,0.0,0.7617,0.3909,0.315025963152394
2019-01-28 02:00:00,0.0,0.7346,0.366,0.315025963152394
2019-01-28 03:00:00,0.0,0.7134,0.3473,0.315025963152394
2019-01-28 04:00:00,0.0,0.6885,0.3251,0.315025963152394
2019-01-28 05:00:00,0.0,0.6622,0.3011,0.315025963152394
2019-01-28 06:00:00,0.0,0.6389,0.2949,0.315025963152394
2019-01-28 07:00:00,0.0,0.6177,0.2881,0.315025963152394
2019-01-28 08:00:00,0.056,0.597,0.2656,0.315025963152394
2019-01-28 09:00:00,0.184,0.5733,0.2305,0.315025963152394
2019-01-28 10:00:00,0.272,0.5675,0.2091,0.315025963152394
2019-01-28 11:00:00,0.315,0.5619,0.2123,0.315025963152394
2019-01-28 12:00:00,0.318,0.5334,0.2084,0.315025963152394
2019-01-28 13:00:00,0.274,0.5036,0.2036,0.315025963152394
2019-01-28 14:00:00,0.188,0.465,0.2058,0.315025963152394
2019-01-28 15:00:00,0.073,0.4307,0.2317,0.315025963152394
2019-01-28 16:00:00,0.002,0.412,0.2698,0.315025963152394
2019-01-28 17:00:00,0.0,0.4183,0.2922,0.315025963152394
2019-01-28 18:00:00,0.0,0.4203,0.2986,0.315025963152394
2019-01-28 19:00:00,0.0,0.4181,0.2915,0.315025963152394
2019-01-28 20:00:00,0.0,0.3928,0.2956,0.315025963152394
2019-01-28 21:00:00,0.0,0.3622,0.3091,0.315025963152394
2019-01-28 22:00:00,0.0,0.3191,0.2961,0.315025963152394
2019-01-28 23:00:00,0.0,0.2913,0.2915,0.315025963152394
2019-01-29 00:00:00,0.0,0.2874,0.2896,0.32179674322469104
2019-01-29 01:00:00,0.0,0.2967,0.2749,0.32179674322469104
2019-01-29 02:00:00,0.0,0.3118,0.2699,0.32179674322469104
2019-01-29 03:00:00,0.0,0.3241,0.2398,0.32179674322469104
2019-01-29 04:00:00,0.0,0.331,0.2114,0.32179674322469104
2019-01-29 05:00:00,0.0,0.3341,0.1901,0.32179674322469104
2019-01-29 06:00:00,0.0,0.3379,0.1749,0.32179674322469104
2019-01-29 07:00:00,0.0,0.3449,0.1663,0.32179674322469104
2019-01-29 08:00:00,0.005,0.3442,0.1618,0.32179674322469104
2019-01-29 09:00:00,0.025,0.3306,0.1535,0.32179674322469104
2019-01-29 10:00:00,0.049,0.3042,0.1432,0.32179674322469104
2019-01-29 11:00:00,0.07,0.2941,0.1459,0.32179674322469104
2019-01-29 12:00:00,0.076,0.3213,0.1616,0.32179674322469104
2019-01-29 13:00:00,0.065,0.3728,0.183,0.32179674322469104
2019-01-29 14:00:00,0.04,0.4233,0.2006,0.32179674322469104
2019-01-29 15:00:00,0.012,0.4505,0.2214,0.32179674322469104
2019-01-29 16:00:00,0.0,0.4801,0.2391,0.32179674322469104
2019-01-29 17:00:00,0.0,0.4825,0.2413,0.32179674322469104
2019-01-29 18:00:00,0.0,0.4532,0.2298,0.32179674322469104
2019-01-29 19:00:00,0.0,0.4079,0.2151,0.32179674322469104
2019-01-29 20:00:00,0.0,0.358,0.2061,0.32179674322469104
2019-01-29 21:00:00,0.0,0.3126,0.197,0.32179674322469104
2019-01-29 22:00:00,0.0,0.275,0.1939,0.32179674322469104
2019-01-29 23:00:00,0.0,0.2492,0.1925,0.32179674322469104
2019-01-30 00:00:00,0.0,0.2237,0.1904,0.320551640811656
2019-01-30 01:00:00,0.0,0.2149,0.1855,0.320551640811656
2019-01-30 02:00:00,0.0,0.2332,0.1784,0.320551640811656
2019-01-30 03:00:00,0.0,0.2642,0.1678,0.320551640811656
2019-01-30 04:00:00,0.0,0.2875,0.1549,0.320551640811656
2019-01-30 05:00:00,0.0,0.3064,0.1435,0.320551640811656
2019-01-30 06:00:00,0.0,0.3047,0.1348,0.320551640811656
2019-01-30 07:00:00,0.0,0.2747,0.1284,0.320551640811656
2019-01-30 08:00:00,0.023,0.2326,0.1231,0.320551640811656
2019-01-30 09:00:00,0.093,0.1895,0.1104,0.320551640811656
2019-01-30 10:00:00,0.18600000000000005,0.153,0.0967,0.320551640811656
2019-01-30 11:00:00,0.244,0.1262,0.0917,0.320551640811656
2019-01-30 12:00:00,0.236,0.106,0.0834,0.320551640811656
2019-01-30 13:00:00,0.206,0.0884,0.0719,0.320551640811656
2019-01-30 14:00:00,0.141,0.0746,0.0642,0.320551640811656
2019-01-30 15:00:00,0.054000000000000006,0.0711,0.0738,0.320551640811656
2019-01-30 16:00:00,0.002,0.0723,0.0891,0.320551640811656
2019-01-30 17:00:00,0.0,0.0732,0.0963,0.320551640811656
2019-01-30 18:00:00,0.0,0.0723,0.0961,0.320551640811656
2019-01-30 19:00:00,0.0,0.0706,0.0924,0.320551640811656
2019-01-30 20:00:00,0.0,0.0693,0.0878,0.320551640811656
2019-01-30 21:00:00,0.0,0.0666,0.0796,0.320551640811656
2019-01-30 22:00:00,0.0,0.0604,0.0679,0.320551640811656
2019-01-30 23:00:00,0.0,0.0526,0.0582,0.320551640811656
2019-01-31 00:00:00,0.0,0.0457,0.0538,0.30834166539402397
2019-01-31 01:00:00,0.0,0.0375,0.0501,0.30834166539402397
2019-01-31 02:00:00,0.0,0.0358,0.0459,0.30834166539402397
2019-01-31 03:00:00,0.0,0.0502,0.045,0.30834166539402397
2019-01-31 04:00:00,0.0,0.068,0.0484,0.30834166539402397
2019-01-31 05:00:00,0.0,0.0792,0.0547,0.30834166539402397
2019-01-31 06:00:00,0.0,0.0874,0.0608,0.30834166539402397
2019-01-31 07:00:00,0.0,0.1036,0.0683,0.30834166539402397
2019-01-31 08:00:00,0.04,0.1279,0.0786,0.30834166539402397
2019-01-31 09:00:00,0.127,0.14800000000000002,0.0927,0.30834166539402397
2019-01-31 10:00:00,0.215,0.1687,0.1089,0.30834166539402397
2019-01-31 11:00:00,0.271,0.2116,0.1276,0.30834166539402397
2019-01-31 12:00:00,0.274,0.2559,0.1443,0.30834166539402397
2019-01-31 13:00:00,0.223,0.3065,0.158,0.30834166539402397
2019-01-31 14:00:00,0.139,0.3535,0.1653,0.30834166539402397
2019-01-31 15:00:00,0.047,0.3984,0.1753,0.30834166539402397
2019-01-31 16:00:00,0.0,0.4543,0.2032,0.30834166539402397
2019-01-31 17:00:00,0.0,0.5145,0.2163,0.30834166539402397
2019-01-31 18:00:00,0.0,0.5663,0.2156,0.30834166539402397
2019-01-31 19:00:00,0.0,0.6015,0.2112,0.30834166539402397
2019-01-31 20:00:00,0.0,0.6127,0.2088,0.30834166539402397
2019-01-31 21:00:00,0.0,0.6076,0.2072,0.30834166539402397
2019-01-31 22:00:00,0.0,0.6064,0.209,0.30834166539402397
2019-01-31 23:00:00,0.0,0.6113,0.215,0.30834166539402397
2019-02-01 00:00:00,0.0,0.6178,0.2188,0.28985953724918395
2019-02-01 01:00:00,0.0,0.613,0.224,0.28985953724918395
2019-02-01 02:00:00,0.0,0.6021,0.2285,0.28985953724918395
2019-02-01 03:00:00,0.0,0.5789,0.2336,0.28985953724918395
2019-02-01 04:00:00,0.0,0.5513,0.2385,0.28985953724918395
2019-02-01 05:00:00,0.0,0.5134,0.2387,0.28985953724918395
2019-02-01 06:00:00,0.0,0.4699,0.2352,0.28985953724918395
2019-02-01 07:00:00,0.0,0.4394,0.2335,0.28985953724918395
2019-02-01 08:00:00,0.025,0.4223,0.2326,0.28985953724918395
2019-02-01 09:00:00,0.097,0.3954,0.2212,0.28985953724918395
2019-02-01 10:00:00,0.159,0.3782,0.2123,0.28985953724918395
2019-02-01 11:00:00,0.193,0.3764,0.2191,0.28985953724918395
2019-02-01 12:00:00,0.185,0.3664,0.229,0.28985953724918395
2019-02-01 13:00:00,0.151,0.3538,0.232,0.28985953724918395
2019-02-01 14:00:00,0.098,0.3456,0.2324,0.28985953724918395
2019-02-01 15:00:00,0.04,0.3338,0.2428,0.28985953724918395
2019-02-01 16:00:00,0.002,0.3271,0.2642,0.28985953724918395
2019-02-01 17:00:00,0.0,0.325,0.2751,0.28985953724918395
2019-02-01 18:00:00,0.0,0.3236,0.2785,0.28985953724918395
2019-02-01 19:00:00,0.0,0.3305,0.2951,0.28985953724918395
2019-02-01 20:00:00,0.0,0.3424,0.3064,0.28985953724918395
2019-02-01 21:00:00,0.0,0.3664,0.3178,0.28985953724918395
2019-02-01 22:00:00,0.0,0.3905,0.3006,0.28985953724918395
2019-02-01 23:00:00,0.0,0.4043,0.2885,0.28985953724918395
2019-02-02 00:00:00,0.0,0.4137,0.2796,0.25816131142612697
2019-02-02 01:00:00,0.0,0.4217,0.2821,0.25816131142612697
2019-02-02 02:00:00,0.0,0.4369,0.289,0.25816131142612697
2019-02-02 03:00:00,0.0,0.4488,0.3044,0.25816131142612697
2019-02-02 04:00:00,0.0,0.4643,0.3152,0.25816131142612697
2019-02-02 05:00:00,0.0,0.4881,0.3174,0.25816131142612697
2019-02-02 06:00:00,0.0,0.52,0.3186,0.25816131142612697
