CapacityRatio,ShareFlex,ShareStorage,ShareWind,SharePV,rNTC,Cost_[E/MWh],Congestion_[h],PeakLoad_[MW],MaxCurtailment_[MW],MaxLoadShedding_[MW],Demand_[TWh],NetImports_[TWh],Curtailment_[TWh],ENS_[TWh],CF_gas,CF_nuc,CF_wat,CF_win,CF_sun
1.25,0.93,0.03,0.2,0.35,0.46,11156.53712,0.753293623,440929.4125,870663.1784,6703.719669,2843.122475,0,1251.863986,81.09970227,0.158266328,0.736608843,0.189453848,0.125854611,0.0691574
0.61,0.75,0.07,0.2,0.42,0.01,12028.32715,0.997355867,440929.4125,449048.7613,7340.985858,2843.122475,0,531.0016532,85.89550754,0.169663098,0.642768621,0.207314998,0.165598434,0.087124532
1.8,0.98,0.33,0.36,0.41,0.54,6055.643893,0.745672298,440929.4125,1851696.096,4166.48296,2843.122475,0,3626.856806,44.01324396,0.12744597,0.658614008,0.172150732,0.072799968,0.045337245
0.77,0.1,0.03,0.37,0.38,0.58,17630.06691,0.808414565,440929.4125,655018.5504,3482.281843,2843.122475,0,1122.287238,108.1970735,0.040426249,0.414948982,0.187766003,0.107818141,0.072743893
1.55,0.79,0.11,0.17,0.44,0.27,8625.520098,0.913987902,440929.4125,1441521.997,6210.314712,2843.122475,0,2346.945011,67.14992335,0.107185851,0.522460774,0.200334273,0.117597215,0.046754029
0.93,0.45,0.44,0.16,0.39,0.26,4848.63856,0.9086486,440929.4125,708390.0937,3482.281843,2843.122475,0,934.2325024,42.29842542,0.074601347,0.423714117,0.199027619,0.155291252,0.072381368
1.08,0.65,0.26,0.11,0.27,0.12,7307.941671,0.95734877,440929.4125,514030.973,4905.808746,2843.122475,0,628.0390783,61.06591112,0.134025484,0.549005678,0.199591518,0.170984511,0.083163075
0.81,0.67,0.12,0.04,0.42,0.22,9060.324629,0.914515271,440929.4125,525684.1952,6110.996038,2843.122475,0,594.0472391,70.58164107,0.144199517,0.606609186,0.200442943,0.192873373,0.079638211
0.74,0.45,0.31,0.46,0.22,0.38,5983.092284,0.856825533,440929.4125,564479.2292,3482.281843,2843.122475,0,962.3776077,49.05292079,0.091760377,0.466682313,0.195633203,0.114368986,0.101465603
0.52,0.21,0.23,0.04,0.48,0.02,11978.51345,0.98837116,440929.4125,368143.929,4831.660804,2843.122475,0,393.7518665,84.07345685,0.053896277,0.492765226,0.198273378,0.190656959,0.087120872
0.7,0.58,0.25,0.29,0.49,0.42,5686.696226,0.861447906,440929.4125,674418.9475,3482.281843,2843.122475,0,982.3531511,48.61430333,0.09467539,0.482793125,0.194801826,0.144578011,0.075349446
0.59,0.5,0.44,0.47,0.32,0.6,3676.791814,0.806465489,440929.4125,489556.6129,3482.281843,2843.122475,0,781.738367,27.3427863,0.083262203,0.499339493,0.198291924,0.132076825,0.099481083
1.36,0.41,0.19,0.26,0.35,0.15,10612.56795,0.949605932,440929.4125,1099538.784,3985.16658,2843.122475,0,2035.16071,76.50187671,0.063207909,0.329789602,0.197240064,0.096811483,0.055760561
0.63,0.16,0.48,0.14,0.37,0.63,3342.815426,0.781120208,440929.4125,381745.927,3482.281843,2843.122475,0,390.4597367,25.4747008,0.024491206,0.470649691,0.196757577,0.184444595,0.093994901
1.44,0.42,0.42,0.1,0.28,0.68,4073.764673,0.793869402,440929.4125,753947.5306,3482.281843,2843.122475,0,1014.75946,27.10951873,0.038020666,0.434833907,0.197331112,0.162971274,0.069748143
0.66,0.15,0.18,0.47,0.22,0.29,12887.54015,0.869842057,440929.4125,503318.4126,3482.281843,2843.122475,0,864.8808683,86.97823746,0.035442547,0.412817936,0.187437209,0.114630001,0.100920204
1.12,0.25,0.02,0.05,0.46,0.07,19203.95131,0.963823008,440929.4125,920519.2116,7291.298049,2843.122475,0,1280.756145,118.6004059,0.050363567,0.451772786,0.208271533,0.136480004,0.053945983
1.13,0.85,0.48,0.34,0.45,0.22,3276.112989,0.932900259,440929.4125,1173584.514,4905.808746,2843.122475,0,2125.553747,34.2447317,0.11458559,0.605666544,0.197313054,0.099583322,0.057573362
0.97,0.31,0.22,0.33,0.49,0.52,7886.397593,0.832345429,440929.4125,1067105.542,3482.281843,2843.122475,0,1838.197977,57.65702856,0.025282735,0.322902817,0.189991062,0.106971946,0.058500626
0.57,0.23,0.28,0.31,0.3,0.34,7508.254931,0.865912311,440929.4125,342596.0817,3482.281843,2843.122475,0,482.7718208,58.9828279,0.028382814,0.439353369,0.192256159,0.152204128,0.101535774
0.86,0.19,0.06,0.25,0.36,0.16,17656.68442,0.925614311,440929.4125,627576.4407,3923.595763,2843.122475,0,1026.307106,110.1101537,0.03751802,0.388659677,0.197699251,0.118814364,0.07204931
1.71,0.48,0.12,0.43,0.44,0.35,9534.323453,0.885570761,440929.4125,1964233.843,5066.92919,2843.122475,0,4267.0572,70.00681785,0.056324807,0.296536238,0.198644844,0.058390712,0.040250717
1.06,0.24,0.14,0.48,0.32,0.1,14236.87032,0.960872661,440929.4125,1017806.265,4979.446558,2843.122475,0,2149.439818,94.06526891,0.038590693,0.328445745,0.194704546,0.071094954,0.068053386
1.27,0.82,0.06,0.16,0.48,0.37,9138.02776,0.875706297,440929.4125,1200646.859,6703.719669,2843.122475,0,1868.994155,69.70769795,0.115829348,0.598574117,0.203887559,0.133446358,0.051684349
0.61,0.47,0.21,0.32,0.47,0.15,9359.409237,0.94291297,440929.4125,566273.5913,4187.711678,2843.122475,0,857.6400356,71.00181365,0.096319621,0.43509272,0.198924269,0.140989961,0.079425964
1.45,0.04,0.44,0.07,0.37,0.5,3445.25077,0.848985484,440929.4125,1005069.774,4162.221169,2843.122475,0,1385.74062,33.41049386,0.08973056,0.348080599,0.189666928,0.160961153,0.057580032
1.29,0.69,0.16,0.4,0.28,0.41,6575.058437,0.872231012,440929.4125,1001979.712,3482.281843,2843.122475,0,2063.057092,55.14587778,0.103017191,0.473840747,0.193993524,0.084504694,0.07013271
0.84,0.26,0.16,0.11,0.28,0.56,9623.955662,0.78897727,440929.4125,396153.3843,3482.281843,2843.122475,0,413.7630795,67.21211137,0.023105663,0.480263977,0.191158682,0.180455958,0.092661707
1.24,0.65,0.27,0.27,0.34,0.18,6605.31214,0.941367318,440929.4125,951020.1991,4634.375404,2843.122475,0,1716.296011,56.49233787,0.107116744,0.437579272,0.19691255,0.104665059,0.06422662
1.63,0.68,0.24,0.38,0.26,0.26,6359.950805,0.917783983,440929.4125,1265148.251,4192.263441,2843.122475,0,2711.061418,54.68195498,0.101643514,0.424864274,0.19464532,0.070578092,0.062266242
0.83,0.73,0.5,0.26,0.5,0.19,3242.559017,0.941773173,440929.4125,842537.4916,4861.1862,2843.122475,0,1263.662523,34.32465736,0.117242261,0.527773202,0.200693393,0.136221154,0.067309497
0.93,0.09,0.22,0.15,0.41,0.3,9971.525299,0.886790756,440929.4125,729033.1651,3962.446632,2843.122475,0,1023.244821,73.4959148,0.052605216,0.361695321,0.189244906,0.14881094,0.067606594
0.95,0.12,0.46,0.28,0.35,0.19,5143.293045,0.928348365,440929.4125,760136.1597,3775.078162,2843.122475,0,1244.37533,47.37841099,0.043041066,0.340683562,0.194639791,0.11837125,0.068631563
1.35,0.7,0.2,0.18,0.45,0.21,7334.310743,0.935111805,440929.4125,1281160.813,4598.256201,2843.122475,0,2047.769222,60.56340848,0.101525142,0.448027888,0.197751587,0.124334475,0.050576434
0.52,0.19,0.33,0.31,0.3,0.01,9130.631251,0.992923055,440929.4125,310532.2931,4886.833632,2843.122475,0,467.4176359,70.467647,0.05498744,0.426696913,0.196906805,0.151269061,0.099407194
0.72,0.35,0.4,0.23,0.38,0.2,6247.082095,0.923677387,440929.4125,569174.4912,3673.523229,2843.122475,0,759.10943,51.95692974,0.062293044,0.409242609,0.19823202,0.150216335,0.08112679
0.89,0.78,0.05,0.44,0.25,0.45,8133.866928,0.851155715,440929.4125,685447.8871,6703.719669,2843.122475,0,1201.987317,64.50336772,0.137539958,0.679799214,0.197058027,0.104051034,0.09077991
0.68,0.49,0.41,0.21,0.35,0.04,6463.136769,0.980239479,440929.4125,469130.0892,4903.738992,2843.122475,0,592.4008146,55.59043326,0.116617425,0.471769176,0.201156672,0.158330856,0.088240437
1.33,0.29,0.04,0.15,0.4,0.48,14718.30032,0.834595858,440929.4125,1060976.535,6703.719669,2843.122475,0,1631.596534,94.23067336,0.028197352,0.397273488,0.199657399,0.119626781,0.05386411
1.21,0.71,0.3,0.17,0.36,0.66,3297.224865,0.822733713,440929.4125,876837.7377,3482.281843,2843.122475,0,1273.015612,28.85862726,0.088633359,0.556050038,0.194246744,0.145412271,0.066834885
0.55,0.14,0.11,0.3,0.22,0.66,13414.52636,0.760309811,440929.4125,275234.9636,3482.281843,2843.122475,0,323.6061996,85.24183636,0.029919193,0.493074738,0.181388254,0.168644249,0.110793933
1.11,0.34,0.08,0.35,0.25,0.27,15343.20495,0.890810422,440929.4125,761533.2288,6703.719669,2843.122475,0,1471.222627,98.49799868,0.051410247,0.394308319,0.196315838,0.094416142,0.074600386
0.54,0.11,0.31,0.33,0.41,0.65,5525.918254,0.787458351,440929.4125,437436.4546,3482.281843,2843.122475,0,584.0447905,42.69804717,0.033684061,0.418771063,0.189731067,0.155133395,0.091096784
0.79,0.53,0.01,0.08,0.24,0.31,13288.77762,0.862038461,440929.4125,283805.3926,6703.719669,2843.122475,0,236.1300602,91.5900862,0.13177504,0.640047141,0.202375764,0.176524047,0.101118462
1.78,0.22,0.41,0.46,0.36,0.42,4267.763018,0.877648082,440929.4125,1869571.385,3482.281843,2843.122475,0,4298.931026,37.39981329,0.022807598,0.250536041,0.190682823,0.049723001,0.046128346
1.41,0.02,0.24,0.48,0.27,0.25,10287.18261,0.921008951,440929.4125,1281755.363,4162.221169,2843.122475,0,2835.475219,80.34012915,0.13623035,0.298075193,0.187156193,0.060348982,0.061469869
0.8,0.72,0.04,0.14,0.21,0.38,187.8275122,0,440929.4125,3306.601437,3482.281843,2843.122475,0,0.022799496,0.003482282,0.001970927,0.066758132,0.010727301,0.00512795,0.001175615
1.69,0.27,0.38,0.39,0.21,0.32,5531.32024,0.895807056,440929.4125,1236171.279,3482.281843,2843.122475,0,2688.061095,46.88821519,0.028475113,0.308928112,0.193467526,0.062559446,0.068125588
1.29,0.41,0,0.09,0.31,0.14,17901.69731,0.940609074,440929.4125,732114.2684,6703.719669,2843.122475,0,984.3286439,113.259985,0.088770704,0.493767981,0.208064817,0.140260561,0.062719884
1.04,0.15,0.09,0.19,0.21,0.64,13726.1575,0.780728935,440929.4125,455488.5949,3482.281843,2843.122475,0,636.7476281,87.48915356,0.028500573,0.432426939,0.185261185,0.144470555,0.089362085
1.09,0.99,0.47,0.38,0.34,0.57,4635.632986,0.753784537,440929.4125,859472.5795,4118.341081,2843.122475,0,1465.925944,32.54431109,0.169996517,0.785208983,0.183786519,0.107116532,0.074847463
1.6,0.1,0.08,0.23,0.4,0.06,17787.78431,0.970717683,440929.4125,1469816.888,4568.077169,2843.122475,0,2735.514148,112.7329117,0.054159249,0.291069288,0.198748004,0.08208939,0.042853192
1.2,0.96,0.13,0.33,0.4,0.59,8569.33159,0.733044617,440929.4125,1073341.141,4205.408286,2843.122475,0,1798.919711,63.2256047,0.1450518,0.742197987,0.177271094,0.104925579,0.064414114
0.67,0.39,0.25,0.49,0.24,0.11,9731.667937,0.949452825,440929.4125,553609.3216,4215.321589,2843.122475,0,979.715398,72.70412327,0.096693746,0.43105768,0.197969137,0.110043386,0.097302614
0.98,0.5,0.28,0.13,0.23,0.13,8041.936214,0.946317777,440929.4125,421853.7729,4387.880844,2843.122475,0,516.9148734,64.32843457,0.114434351,0.496753271,0.199592665,0.165523271,0.091158409
1.55,0.66,0.34,0,0.42,0.55,3395.623862,0.834853467,440929.4125,1178942.582,3482.281843,2843.122475,0,1593.081075,31.17053306,0.105739907,0.586987679,0.195763986,0.190726037,0.053858259
1.47,0.92,0.37,0.08,0.48,0.24,5779.953959,0.817396841,440929.4125,1289554.121,4905.808746,2843.122475,0,1821.242185,50.47707464,0.147146462,0.6591591,0.179320333,0.150886617,0.052459311
1.7,0.2,0.23,0.07,0.39,0.36,8468.655077,0.871540815,440929.4125,1325511.109,3482.281843,2843.122475,0,1946.746712,64.46740167,0.026319552,0.325418429,0.190885314,0.154572664,0.046414229
1.02,0.32,0.39,0.25,0.48,0.03,7358.64663,0.989209603,440929.4125,1034754.53,4773.155666,2843.122475,0,1728.534775,60.18897748,0.059111776,0.313808919,0.197760754,0.113649807,0.056462581
1.51,0.32,0.14,0.38,0.42,0.53,9843.679821,0.833723392,440929.4125,1582480.686,3674.337019,2843.122475,0,3302.903427,68.28157948,0.024477335,0.283885011,0.190135694,0.070447877,0.046023342
1.37,0.52,0.16,0.35,0.31,0.53,6709.859633,0.840093128,440929.4125,1091739.238,3482.281843,2843.122475,0,2195.292263,53.23879667,0.064476588,0.373290623,0.19329424,0.087066281,0.06180235
1.59,0.13,0.01,0.21,0.36,0.05,21222.96936,0.972914647,440929.4125,1270185.268,4706.402698,2843.122475,0,2285.886746,127.5981925,0.050498379,0.335451033,0.203685497,0.086384925,0.045030804
1.03,0.55,0.45,0.09,0.26,0.35,3744.641618,0.871975833,440929.4125,448846.5947,3482.281843,2843.122475,0,503.5858744,34.39834995,0.105641706,0.553830109,0.200569182,0.183079851,0.088391298
0.85,0.8,0.15,0.3,0.31,0.07,9787.835286,0.965983518,440929.4125,577867.6241,4905.808746,2843.122475,0,919.5775463,74.08354161,0.153785633,0.671353534,0.199577745,0.1265178,0.085031006
0.56,0.9,0.39,0.44,0.31,0.7,3972.130769,0.742376852,440929.4125,386956.9435,3482.281843,2843.122475,0,467.8365637,29.26643865,0.175225559,0.930081403,0.188868392,0.153587401,0.107037153
0.69,0.03,0.47,0.12,0.37,0,7518.189828,0.997606185,440929.4125,461138.3361,5284.304215,2843.122475,0,533.5409724,65.0452941,0.115017674,0.418612934,0.194728671,0.170857208,0.084103568
1.58,0.01,0.14,0.06,0.33,0.55,10862.88977,0.821387344,440929.4125,965738.3519,4162.221169,2843.122475,0,1308.560601,80.14357709,0.193905686,0.375724594,0.184197042,0.162400056,0.056410047
1.16,0.43,0.37,0.36,0.43,0.49,4753.209738,0.855787808,440929.4125,1197250.383,3482.281843,2843.122475,0,2256.028102,37.44668055,0.044279645,0.329931254,0.193934308,0.093644346,0.055987671
1,0.06,0.43,0.4,0.33,0.47,3869.240733,0.859185325,440929.4125,837995.31,3482.281843,2843.122475,0,1668.782219,36.14998334,0.062115236,0.328033468,0.188290402,0.093283742,0.070534553
1.11,0.83,0.42,0.31,0.23,0.05,5063.329999,0.979148288,440929.4125,649494.7998,4905.808746,2843.122475,0,1185.612406,48.67909655,0.152304061,0.717062435,0.198528258,0.110256444,0.085022768
1.53,0.29,0.05,0.41,0.45,0.61,13269.96144,0.821314436,440929.4125,1779205.346,6703.719669,2843.122475,0,3687.739764,84.97899763,0.021779773,0.315431954,0.194628242,0.060297634,0.043232683
0.73,0.9,0.19,0.45,0.34,0.08,10715.10548,0.965857144,440929.4125,623488.2368,4905.808746,2843.122475,0,1109.345839,79.45797014,0.172683476,0.821232383,0.197918925,0.114566445,0.085815789
1.37,0.6,0.27,0.45,0.25,0.1,7735.797913,0.967691997,440929.4125,1161284.076,4905.808746,2843.122475,0,2489.401474,62.78972239,0.110904723,0.400417029,0.197025759,0.069179314,0.068557239
1.08,0.39,0.45,0.2,0.39,0.66,4052.610965,0.803843228,440929.4125,863971.3908,3482.281843,2843.122475,0,1308.232472,26.88175715,0.031336464,0.378494868,0.197167302,0.137975938,0.065617466
0.81,0.06,0.37,0.33,0.47,0.62,4162.100173,0.823730123,440929.4125,840936.9405,3482.281843,2843.122475,0,1382.38471,35.87521596,0.057083737,0.332936486,0.186220139,0.119325031,0.067112571
1.17,0.26,0.03,0.21,0.23,0.41,17248.28823,0.842929252,440929.4125,566694.9888,6703.719669,2843.122475,0,936.6172781,107.3531575,0.03194635,0.456480847,0.19422951,0.110003239,0.080002046
1.1,0.32,0.35,0.16,0.35,0.25,6452.099648,0.908996129,440929.4125,744351.5756,3482.281843,2843.122475,0,1085.449182,53.26120014,0.043091991,0.364949619,0.195626435,0.142982071,0.068587656
1.25,0.57,0.26,0.17,0.48,0.37,5831.735502,0.883874433,440929.4125,1243425.226,3482.281843,2843.122475,0,1887.069578,49.73742918,0.077865575,0.398020928,0.194674956,0.134804336,0.051824057
1.22,0.81,0.08,0.08,0.23,0.18,10269.44488,0.91838912,440929.4125,463737.7159,10673.33754,2843.122475,0,509.3071085,77.43966177,0.166973129,0.725798694,0.201361667,0.177288902,0.086647205
0.68,0.87,0.36,0.11,0.26,0.51,3700.828005,0.807758392,440929.4125,252953.1212,5114.635804,2843.122475,0,169.3587309,35.026385,0.201536893,0.923447381,0.194078823,0.206948375,0.111778241
0.75,0.3,0.06,0.36,0.44,0.17,16561.02917,0.930890426,440929.4125,726280.8475,6703.719669,2843.122475,0,1246.40106,104.9958204,0.048324722,0.39730342,0.200426984,0.104584748,0.07059382
1.67,0.71,0.13,0.29,0.4,0.33,7489.170095,0.900315206,440929.4125,1598256.234,4736.903615,2843.122475,0,3063.061671,60.62782535,0.089920686,0.413535945,0.196412773,0.083197192,0.045647019
1.58,0.86,0.43,0.15,0.37,0.18,4154.10541,0.945666465,440929.4125,1220387.238,5338.605541,2843.122475,0,1904.346528,41.43744465,0.120690702,0.622052924,0.19694097,0.129651195,0.053070259
0.7,0.54,0.15,0.32,0.28,0.19,9769.928562,0.919057444,440929.4125,440990.518,4629.816365,2843.122475,0,688.6335423,73.33090017,0.125203657,0.506479388,0.199146535,0.136836097,0.09434682
1.44,0.34,0.48,0.5,0.32,0.5,3984.248823,0.851525116,440929.4125,1436555.095,3482.281843,2843.122475,0,3198.142051,29.60373778,0.030069156,0.291782039,0.195214532,0.06366446,0.056542677
0.79,0.23,0.21,0.07,0.5,0.11,11564.22527,0.952775003,440929.4125,683323.1836,4267.977475,2843.122475,0,871.0616925,81.54970572,0.038453429,0.410970342,0.196329839,0.173445465,0.068156935
0.86,0.29,0.15,0.03,0.37,0.69,8826.102945,0.763571232,440929.4125,488884.2096,3482.281843,2843.122475,0,509.5797753,60.31304157,0.021768726,0.532227247,0.190594855,0.197575953,0.082736221
1.01,0.43,0.06,0.2,0.25,0.37,12802.2582,0.85580239,440929.4125,532408.8907,6703.719669,2843.122475,0,755.2954243,86.52997112,0.076781261,0.47477137,0.199299763,0.137995613,0.083206267
1.14,0.93,0.16,0.42,0.35,0.5,8364.37074,0.768436632,440929.4125,992164.6531,4038.012736,2843.122475,0,1848.078852,63.11760855,0.141053306,0.745506622,0.178443861,0.094993099,0.069188719
1.47,0.73,0.2,0.13,0.46,0.2,7101.456972,0.940011228,440929.4125,1385743.911,4815.37252,2843.122475,0,2126.63676,59.58558875,0.105223767,0.477146166,0.197808344,0.138707696,0.047491324
0.79,0.79,0.22,0.39,0.47,0.56,4449.881678,0.847396088,440929.4125,829934.8082,3482.281843,2843.122475,0,1374.415923,40.59801986,0.109420279,0.614603866,0.192720925,0.119715328,0.072656013
1.49,0.74,0.34,0.09,0.34,0.23,4806.918057,0.932163888,440929.4125,954243.559,4681.171702,2843.122475,0,1329.938369,45.91707955,0.116205309,0.545686495,0.197432735,0.158634864,0.060933576
1.4,0.99,0.46,0.19,0.27,0.01,6859.985558,0.93002039,440929.4125,771618.746,4905.808746,2843.122475,0,1139.250597,58.8290563,0.194284038,0.784173443,0.187148725,0.122762399,0.07348984
1.48,0.42,0.31,0.08,0.3,0.04,8523.815938,0.986577622,440929.4125,865915.9886,4755.295053,2843.122475,0,1172.734524,66.67565582,0.082109262,0.392672455,0.199079688,0.160554366,0.061971064
1.11,0.45,0.09,0.25,0.22,0.57,9828.208182,0.806419314,440929.4125,568101.2433,6219.837449,2843.122475,0,924.3508978,69.19008379,0.069588707,0.466631498,0.195226732,0.125240347,0.085829462
1.27,0.04,0.16,0.28,0.3,0.63,9371.90997,0.815377287,440929.4125,882157.9833,3482.281843,2843.122475,0,1657.227141,67.19736149,0.071790592,0.329606267,0.181444635,0.097564182,0.066856452
1.06,0.02,0.11,0.18,0.26,0.68,12412.81278,0.786216484,440929.4125,536482.8269,4162.221169,2843.122475,0,759.0611559,84.21731319,0.136300373,0.406575264,0.18341469,0.1398364,0.079807677
0.71,0.06,0.2,0.25,0.41,0.42,9915.705965,0.853498494,440929.4125,578144.0911,4087.853502,2843.122475,0,835.291404,72.42283208,0.062409366,0.382768705,0.187317546,0.142998253,0.077571235
1.8,0.4,0.45,0.15,0.35,0.14,5550.114313,0.958690279,440929.4125,1391600.758,4071.188941,2843.122475,0,2278.470012,48.0709766,0.058952737,0.308900734,0.197452163,0.110678009,0.04755776
1.32,0.82,0.47,0.38,0.22,0.52,2497.569035,0.858448953,440929.4125,902495.2862,3482.281843,2843.122475,0,1734.059537,22.56025201,0.117693988,0.666760711,0.197773434,0.092820205,0.081299355
1.54,0.24,0.21,0.05,0.32,0.45,8198.013358,0.837485449,440929.4125,889109.046,3482.281843,2843.122475,0,1200.126338,61.56803485,0.023521562,0.394389377,0.190381201,0.170041431,0.060626547
1.19,0.45,0.19,0.11,0.5,0.53,6893.325475,0.828080306,440929.4125,1117913.698,3482.281843,2843.122475,0,1626.049191,52.91303674,0.045535464,0.402696524,0.194028015,0.160012411,0.05319589
1.69,0.03,0.04,0.21,0.42,0.31,18072.41001,0.892356073,440929.4125,1596638.749,4162.221169,2843.122475,0,2855.762454,115.4365057,0.116468145,0.306434345,0.191610174,0.086219462,0.03879657
0.66,0.36,0.22,0.1,0.45,0.42,8327.021049,0.840929141,440929.4125,475153.383,3482.281843,2843.122475,0,536.3717024,61.71233283,0.046183816,0.490931636,0.194351001,0.188661809,0.082973232
1.45,0.52,0.5,0.07,0.31,0.54,3069.811334,0.835215577,440929.4125,796716.8447,3482.281843,2843.122475,0,1042.755675,23.43038505,0.066156527,0.487313752,0.200798952,0.176498379,0.066702872
1.72,0.07,0.4,0.12,0.45,0.28,5044.81925,0.916058492,440929.4125,1599758.152,4065.782316,2843.122475,0,2586.297101,47.29320325,0.061112072,0.274042664,0.189346254,0.119055539,0.041336662
1.55,0.57,0.32,0.23,0.47,0.12,6641.80796,0.966066147,440929.4125,1627454.98,4728.437245,2843.122475,0,2924.990651,56.49009619,0.08697847,0.333985014,0.196247067,0.095650003,0.042450978
1.14,0.75,0.14,0.04,0.23,0.31,7179.07151,0.88105046,440929.4125,402754.1734,4834.503588,2843.122475,0,378.7687742,61.0684093,0.165652341,0.711890452,0.197503794,0.200255695,0.092418911
0.9,0.92,0.39,0.2,0.46,0.06,6707.446462,0.91207528,440929.4125,763865.8488,4905.808746,2843.122475,0,1017.390069,57.88481975,0.164122053,0.73946298,0.185666141,0.140486974,0.072252359
